Paket,Sequenz,Delta (ms),Jitter (ms),Versatz,Bandbreite
1188,208,80.74664000000121,0.09561835687599245,-0.07773599999927683,783
1189,209,0.024624999998195563,0.09118127207113014,-0.10236099999747239,793.384
1190,210,0.01137899999957881,0.08619363006665817,-0.1137399999970512,802.968
1191,211,0.009883000002446352,0.08142421568764494,-0.12362299999949755,813.352
1192,212,0.009662000000389526,0.07693907720719147,-0.13328499999988708,814.488
1193,213,0.009569999998348067,0.07272850988163876,-0.14285499999823514,820.744
1200,214,39.99532700000054,0.06847504051400238,-0.13818199999877834,705.016
1201,215,0.011454999999841675,0.06491128798186734,-0.14963699999862,705.912
1202,216,0.005110999998578336,0.061173769982911776,-0.15474799999719835,716.296
1203,217,0.004619999999704305,0.05763915935896131,-0.15936799999690265,726.392
1204,218,0.0047810000032768585,0.054335524399231026,-0.1641490000001795,736.776
1205,219,0.004648999998607906,0.05123011662419208,-0.16879799999878742,746.424
1206,220,0.005009000000427477,0.04834129683520679,-0.1738069999992149,756.808
1207,221,0.004735999998956686,0.04561596578294116,-0.17854299999817158,759.848
1208,222,0.004552000002149725,0.043049467921641695,-0.1830950000003213,763.312
1226,223,78.96259599999757,0.10519662617669066,0.8543090000021039,771.92
1227,224,0.017878000002383487,0.09973921204079647,0.8364309999997204,782.304
1228,225,0.007093999996868661,0.09394888628805098,0.8293370000028517,792.704
1229,226,0.006504000000859378,0.0884835808951015,0.8228330000019923,803.104
1230,227,0.00648899999941932,0.08335891958912137,0.816344000002573,813.504
1231,228,0.006474000001617242,0.07855361211490236,0.8098700000009558,823.904
1232,229,0.00653500000044005,0.07405244885774846,0.8033350000005157,824.984
1250,230,80.85058700000081,0.12258585830419008,-0.04725200000029872,743.424
1251,231,0.025506999998469837,0.11651842966008256,-0.07275899999876856,749.136
1253,232,0.02837300000101095,0.11100934030639059,-0.10113199999977951,758.592
1254,233,0.01668699999936507,0.1051141940372015,-0.11781899999914458,768.976
1255,234,0.016566999998758547,0.09957999440979881,-0.13438599999790313,772.608
1256,235,0.016375999999581836,0.09437974475916025,-0.15076199999748496,782.992
1257,236,0.016601999999693362,0.08951863571169356,-0.16736399999717833,786.624
1258,237,0.030779000000620726,0.08584740847975152,-0.19814299999779905,789.392
1268,238,39.48415300000124,0.11272238294968938,0.31770400000095833,799.776
1269,239,0.022023999998054933,0.10705373401521223,0.2956800000029034,808.032
1270,240,0.01056600000083563,0.1010232506393137,0.28511400000206777,818.416
1271,241,0.009129000001848908,0.09527985997447215,0.27598500000021886,823.456
1272,242,0.009109999999054708,0.08989424372600856,0.26687500000116415,833.84
1273,243,0.00925699999788776,0.084854415993001,0.2576180000032764,837.776
1274,244,0.009004000003187684,0.08011376499363768,0.2486140000000887,848.16
1275,245,0.008992999999463791,0.07566871718150181,0.23962100000062492,856.336
1276,246,0.00927899999805959,0.07151935985753667,0.23034200000256533,859.528
1292,247,79.67410500000187,0.08741783736632355,0.5562370000006922,828.208
1293,248,0.014732999999978347,0.08287503503092698,0.5415040000007139,833.424
1294,249,0.007015999999566702,0.07813384534146696,0.5344880000011472,843.072
1295,250,0.006185999998706393,0.07363710500754442,0.5283020000024408,853.456
1296,251,0.006171000000904314,0.06942047344462941,0.5221310000015364,863.856
1297,252,0.006410999998479383,0.06548238135424504,0.5157200000030571,874.256
1298,253,0.005909000003157416,0.06175904501980207,0.5098109999998996,884.656
1299,254,0.006095999997342005,0.05828010470589831,0.5037150000025576,887.736
1322,255,80.19606900000144,0.0668919106618699,0.30764600000111386,841.952
1324,256,0.040172000000893604,0.06522191624555888,0.26747400000022026,852.336
1325,257,0.006558999997650972,0.06155548398006464,0.2609150000025693,862.688
1326,258,0.0066030000016326085,0.05812095373141264,0.2543120000009367,873.072
1327,259,0.005999999997584382,0.05486339412304837,0.2483120000033523,875.952
1328,260,0.006028000003425404,0.051811181990571935,0.2422839999999269,886.336
1329,261,0.006053999997675419,0.048951358116015906,0.23623000000225147,888.344
1338,262,40.26202900000135,0.06226871073384918,-0.02579899999909685,843.384
1339,263,0.01936800000112271,0.059587416313053775,-0.04516700000021956,853.768
1340,264,0.008767999999690801,0.05641120279346859,-0.05393499999991036,857.288
1341,265,0.007394999996904517,0.05334769011868334,-0.06132999999681488,867.672
1342,266,0.0075010000000474975,0.0504822719862686,-0.06883099999686237,876.024
1343,267,0.00769399999990128,0.047808004987120636,-0.07652499999676365,886.408
1344,268,0.010327000003599096,0.04546544217565054,-0.08685200000036275,888.904
1345,269,0.011693999997078208,0.04335472703948977,-0.09854599999744096,895.04
1363,270,78.56169199999931,0.1305393065995647,1.3397620000032475,868.656
1364,271,0.012797000003047287,0.12318041243728237,1.3269650000002002,871.232
1365,272,0.005594999998720596,0.11583132415987225,1.3213700000014796,881.616
1366,273,0.005355000001145527,0.10892655389995183,1.3160150000003341,892.016
1367,274,0.0053659999975934625,0.10245401928105444,1.3106490000027406,902.416
1368,275,0.005546000000322238,0.09639726807600868,1.3051030000024184,912.816
1369,276,0.0052190000023983885,0.09069862632140804,1.29988400000002,923.216
1370,277,0.00525999999808846,0.08535871217620057,1.2946240000019316,933.616
1371,278,0.005109000001539243,0.08034310516528424,1.2895150000003923,944.016
1372,279,0.005698999997548526,0.07567784859230076,1.2838160000028438,951.84
1390,280,80.39340600000287,0.0955358580554613,0.8904099999999744,906.424
1391,281,0.01154099999985192,0.09028617942698572,0.8788690000001225,913.304
1392,282,0.006011999998008832,0.08501904321267466,0.8728570000021136,923.688
1393,283,0.005562999998801388,0.08005304051180757,0.8672940000033122,931.928
1394,284,0.005314000001817476,0.07538185047993319,0.8619800000014948,942.312
1395,285,0.005421999998361571,0.07100935982483496,0.8565580000031332,952.712
1396,286,0.005522000003111316,0.06691639983597723,0.8510360000000219,963.112
1397,287,0.005513999996765051,0.06307874984602647,0.8455220000032568,973.512
1398,288,0.0053340000013122335,0.059469702980731835,0.8401880000019446,977.584
1413,289,39.920546000001195,0.060718721544361386,0.9196420000007492,940.464
1414,290,0.021569000000454253,0.05827186394786719,0.898073000000295,949.152
1415,291,0.008924999998271232,0.05518768495101744,0.8891480000020238,955.088
1416,292,0.007455999999365304,0.05220445464153918,0.8816920000026585,959.056
1435,293,80.35132400000293,0.07089942622662627,0.5303679999997257,918.792
1436,294,0.020271999997930834,0.06773521208733281,0.5100960000017949,926.216
1437,295,0.008559000001696404,0.06403669883198053,0.5015370000000985,929.688
1456,296,79.59869999999864,0.08511565515506651,0.9028370000014547,878.016
1457,297,0.01354899999932968,0.08064273920783296,0.889288000002125,886.904
1466,298,40.56269400000019,0.11077094300735542,0.3265940000019327,798.104
1467,299,0.022665000000415603,0.10526432156942168,0.3039290000015171,799.768
1468,300,0.010579999998299172,0.09934655147122652,0.29334900000321795,810.152
1469,301,0.009123000003455672,0.09370757950449084,0.2842259999997623,817.296
1481,302,79.11724799999865,0.1430228557855443,1.1669780000011087,822.736
1482,303,0.011766999999963446,0.1348193647989455,1.1552110000011453,833.12
1483,304,0.00604399999792804,0.1267709044988819,1.1491670000032173,840.304
1484,305,0.005415999999968335,0.1191862229676998,1.143751000003249,849.632
1485,306,0.005457000002934365,0.11207814653240196,1.1382940000003146,860.016
1486,307,0.0054099999979371205,0.10541138737399791,1.1328840000023774,867.392
1487,308,0.005474000001413515,0.09916530066321139,1.127410000000964,877.776
1488,309,0.005452999997942243,0.09330828187163206,1.1219570000030217,886.416
1489,310,0.005512000003363937,0.08782101425486531,1.1164449999996577,890.232
1504,311,80.33439299999736,0.10323176336377139,0.7820520000022952,845.744
1505,312,0.01633600000059232,0.0978007781535727,0.7657160000017029,852.592
1506,313,0.009410999999090564,0.09227641701891756,0.7563050000026124,862.976
1507,314,0.006008000000292668,0.0868846409552535,0.7502970000023197,873.376
1508,315,0.005423999999038642,0.08179335089549007,0.744873000003281,883.776
1509,316,0.006198000002768822,0.077068641464695,0.7386750000005122,893.976
1516,317,40.044111999999586,0.0750088513731257,0.694563000000926,857.64
1517,318,0.021431000001030043,0.07166023566236972,0.6731319999998959,861.72
1518,319,0.00956699999733246,0.06777940843330489,0.6635650000025635,872.104
1519,320,0.007335000002058223,0.06400163290635197,0.6562300000005052,877.8
1520,321,0.007442999998602318,0.060466718349617615,0.6487870000019029,888.184
1521,322,0.00735500000155298,0.05714723595286358,0.6414320000003499,896.008
1522,323,0.007638999999471707,0.05405297120577659,0.6337930000008782,906.392
1523,324,0.01082499999756692,0.051351223005263485,0.6229680000033113,908.504
1543,325,80.69872600000235,0.09181214656758155,-0.0757579999990412,788.536
1544,326,0.019617999998445157,0.08730001240701052,-0.09537599999748636,793.192
1545,327,0.00991000000067288,0.08246313663161442,-0.10528599999815924,801.848
1546,328,0.00887700000021141,0.07786400309215173,-0.11416299999837065,812.232
1547,329,0.008731000001716893,0.07354319039899955,-0.12289400000008754,822.632
1548,330,0.008914999998523854,0.06950392849896982,-0.1318089999986114,833.032
1549,331,0.011126000001240755,0.06585530796786175,-0.14293499999985215,843.432
1550,332,0.009161999998468673,0.06231197621977468,-0.15209699999832083,847.688
1566,333,79.26396400000158,0.10441972770594009,0.5839390000001004,858.072
1567,334,0.023230999999213964,0.09934543222426971,0.5607080000008864,864.888
1568,335,0.009087999998882879,0.09370434271018303,0.5516200000020035,872.936
1569,336,0.007894000002124812,0.08834119629092939,0.5437259999998787,883.32
1570,337,0.00781999999890104,0.08330862152267762,0.5359060000009777,892.136
1571,338,0.007944000000861706,0.07859833267756412,0.527962000000116,902.52
1572,339,0.007932000000437256,0.0741816868852437,0.5200299999996787,904.088
1573,340,0.007846999997127568,0.07003576895473644,0.5121830000025511,914.472
1574,341,0.008049000000028173,0.06616159589506718,0.504134000002523,915.344
1591,342,79.68652900000234,0.08161843365147936,0.8176050000001851,799.24
1592,343,0.014635999999882188,0.07743203154825454,0.8029690000003029,809.416
1593,344,0.007051000000501517,0.07303321707651997,0.7959179999998014,815.176
1594,345,0.006105999997089384,0.06885026600905556,0.789812000002712,821.12
1606,346,39.77154000000155,0.07882587438339267,1.0182720000011614,831.504
1607,347,0.01344500000050175,0.07473956973446198,1.0048270000006596,834.768
1608,348,0.008363000000827014,0.0705910341261098,0.9964639999998326,845.152
1609,349,0.005945999997493345,0.06655071949307127,0.9905180000023392,852.392
1627,350,80.07177600000068,0.06687729952479694,0.9187420000016573,792.864
1628,351,0.014392000000952976,0.06359696830455669,0.9043500000007043,803.264
1629,352,0.007367999998677988,0.06008265778543927,0.8969820000020263,813.664
1630,353,0.00623999999879743,0.05671749167377415,0.8907420000032289,814.872
1646,354,80.0193840000029,0.054384148444344596,0.8713580000003276,710.52
1647,355,0.015461999999388354,0.05195151416653483,0.8558960000009392,720.184
1648,356,0.006986000000324566,0.04914116953114669,0.8489100000006147,730.568
1649,357,0.005406000000220956,0.04640772143546383,0.8435040000003937,738.6
1650,358,0.005258999997749925,0.043835926345606714,0.8382450000026438,748.984
1651,359,0.005499000002600951,0.04143986844916885,0.8327460000000428,755.896
1659,360,41.48630499999854,0.1317439391710044,-0.653558999998495,672.712
1660,361,0.021896999998716637,0.12487850547273642,-0.6754559999972116,677.288
1661,362,0.010748000000603497,0.11774534888072812,-0.6862039999978151,687.672
1662,363,0.009297000000515254,0.11096732707571481,-0.6955009999983304,691.288
1663,364,0.009130999998888,0.10460255663341314,-0.7046319999972184,701.672
1664,365,0.012836000001698267,0.09886714684393096,-0.7174679999989166,712.072
1665,366,0.010893999999098014,0.09336882516612889,-0.7283619999980147,722.472
1666,367,0.009764000002178364,0.08814352359338198,-0.738126000000193,732.872
1667,368,0.012792999998055166,0.08343411586867405,-0.7509189999982482,743.272
1668,369,0.015512999998463783,0.07918904612678591,-0.766431999996712,753.176
1681,370,78.77360200000112,0.15088960574379184,0.4599660000021686,682.016
1682,371,0.01383700000224053,0.1423238178849449,0.44612899999992806,686.096
1683,372,0.006147999996755971,0.13381282926693308,0.4399810000031721,696.48
1684,373,0.005507000001671258,0.1257937149378542,0.4344740000015008,706.88
1685,374,0.005580000000918517,0.11828035775429573,0.4288940000005823,717.28
1686,375,0.005543999999645166,0.11123433539463007,0.42335000000093714,727.68
1687,376,0.007729000000836095,0.10476525193251794,0.41562100000010105,731.072
1704,377,79.62748399999691,0.12149967368692859,0.7881370000031893,712.48
1705,378,0.017131000000517815,0.11497663158152792,0.7710060000026715,720.544
1706,379,0.006332000000838889,0.10818634210773485,0.7646740000018326,727.008
1707,380,0.005636000001686625,0.10177694572610683,0.759038000000146,737.392
1708,381,0.007481999997253297,0.09588351161805349,0.7515560000028927,741.088
1723,382,40.19026400000075,0.10178229214197217,0.5612920000021404,751.472
1724,383,0.01340600000185077,0.09625877388321458,0.5478860000002896,759.088
1725,384,0.005289999997330597,0.09057322551534683,0.542596000002959,769.472
1726,385,0.005744000001868699,0.08527139892075444,0.5368520000010903,770.976
1727,386,0.006679999998596031,0.08035943648811954,0.5301720000024943,767.776
1743,387,80.12394499999937,0.08308353420757249,0.4062270000031276,747.992
1744,388,0.022529000001668464,0.07929887581970349,0.38369800000145915,758.392
