Paket,Sequenz,Delta (ms),Jitter (ms),Versatz,Bandbreite
871,98,2.906542000000627,1.7363545358931942,-8.64382299999852,678.744
872,99,0.0020929999991494697,1.6279631898998164,-8.64591599999767,689.144
873,100,0.02895899999930407,1.5280254280310344,-8.674874999996973,690.224
891,101,77.4611610000029,1.5912012762789132,-6.136035999999876,662.912
892,102,0.161285999998654,1.501831571511397,-6.29732199999853,666.656
893,103,0.010142999999516178,1.4086010357919045,-6.3074649999980466,677.04
894,104,1.7058409999990545,1.4271785335548515,-8.013305999997101,682.144
895,105,0.001524999999674037,1.3380751877076529,-8.014830999996775,692.528
896,106,0.008109000002150424,1.254952300976059,-8.022939999998925,699.024
897,107,0.14986800000042422,1.185884532165082,-8.17280799999935,709.408
898,108,0.99120000000039,1.1737167489047886,-9.16400799999974,690.088
917,109,70.56115099999806,1.6902875145983605,0.2748410000021977,691.144
918,110,6.178125000002183,1.9707773574360994,-5.903283999999985,685.768
919,111,0.3017970000000787,1.8664660850963481,-6.205081000000064,696.152
920,112,0.0020499999991443474,1.7499400797777729,-6.207130999999208,706.424
921,113,0.0019389999979466666,1.6406900122915338,-6.209069999997155,708.432
935,114,79.48668200000247,1.5702292615231583,-5.695751999999629,654.184
936,115,0.46388999999908265,1.5010830576779035,-6.159641999998712,662.456
937,116,0.0016340000001946464,1.4073674915730467,-6.161275999998907,672.84
938,117,1.723731999998563,1.4271402733496414,-7.88500799999747,681.128
939,118,0.2277859999994689,1.3521806312652556,-8.112793999996939,691.512
940,119,0.007987000000866828,1.2681685293112313,-8.120780999997805,698.44
941,120,0.1086749999994936,1.1957001837292476,-8.229455999997299,704.248
942,121,0.09156300000176998,1.1266916097462802,-8.321018999999069,713.36
954,122,34.532570999999734,1.3979876966371543,-2.8535899999988033,723.744
955,123,0.7740779999985534,1.3589933405972416,-3.6276679999973567,729.088
956,124,0.4763280000006489,1.3038267568099546,-4.103995999998006,739.472
957,125,0.0008430000016232952,1.222390272009434,-4.104838999999629,748.288
958,126,0.007194999998318963,1.1464405675087392,-4.112033999997948,758.672
959,127,0.2517310000002908,1.0905212195394611,-4.363764999998239,769.072
960,128,1.8119479999986652,1.1356103933181614,-6.175712999996904,769.912
974,129,84.32418200000029,1.4193733687357581,-0.49989499999719555,700.904
975,130,0.3192640000015672,1.3506165331898712,-0.8191589999987627,708.184
977,131,6.621591999999509,1.6800524998654736,-7.440750999998272,718.568
978,132,0.22397999999884632,1.5890479686238093,-7.6647309999971185,720.712
990,133,36.50108000000182,1.7084149705847074,-4.165810999998939,717.592
991,134,0.41552799999772105,1.6276095349230206,-4.58133899999666,723.864
992,135,0.0015840000014577527,1.525982938990423,-4.582922999998118,734.248
993,136,0.8748730000006617,1.4852885678035628,-5.45779599999878,744.648
994,137,0.28306099999826984,1.410149344815732,-5.74085699999705,755.048
